route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
17,Sun / Hol,4073,99th Street TC,0,20,44,0,0
17,Sun / Hol,4052,Broadway & Evergreen Blv,1,20,45,0,0
17,Sun / Hol,4075,99th Street TC,0,20,44,0,0
17,Sun / Hol,4054,Broadway & Evergreen Blv,1,20,45,0,0
17,Sun / Hol,4077,99th Street TC,0,20,44,0,0
17,Sun / Hol,4056,Broadway & Evergreen Blv,1,20,45,0,0
17,Sun / Hol,574,99th Street TC,0,20,44,0,0
17,Sun / Hol,4058,Broadway & Evergreen Blv,1,20,45,0,0
17,Sun / Hol,576,99th Street TC,0,20,44,0,0
17,Sun / Hol,4060,Broadway & Evergreen Blv,1,20,45,0,0
17,Sun / Hol,578,99th Street TC,0,20,44,0,0
17,Sun / Hol,4062,Broadway & Evergreen Blv,1,20,45,0,0
18,Sun / Hol,976,Orchards,1,21,46,0,0
18,Sun / Hol,985,Van Mall TC,0,21,47,0,0
18,Sun / Hol,977,Orchards,1,21,46,0,0
18,Sun / Hol,986,Van Mall TC,0,21,47,0,0
18,Sun / Hol,978,Orchards,1,21,46,0,0
18,Sun / Hol,987,Van Mall TC,0,21,47,0,0
18,Sun / Hol,979,Orchards,1,21,46,0,0
18,Sun / Hol,988,Van Mall TC,0,21,47,0,0
18,Sun / Hol,980,Orchards,1,21,46,0,0
18,Sun / Hol,989,Van Mall TC,0,21,47,0,0
18,Sun / Hol,981,Orchards,1,21,46,0,0
18,Sun / Hol,990,Van Mall TC,0,21,47,0,0
18,Sun / Hol,982,Orchards,1,21,46,0,0
18,Sun / Hol,991,Van Mall TC,0,21,47,0,0
18,Sun / Hol,983,Orchards,1,21,46,0,0
18,Sun / Hol,992,Van Mall TC,0,21,47,0,0
18,Sun / Hol,984,Orchards,1,21,46,0,0
18,Sun / Hol,993,Van Mall TC,0,21,47,0,0
19,Sun / Hol,930,East Fourth Plain,1,22,48,0,0
19,Sun / Hol,939,Van Mall TC,0,22,49,0,0
19,Sun / Hol,931,East Fourth Plain,1,22,48,0,0
19,Sun / Hol,940,Van Mall TC,0,22,49,0,0
19,Sun / Hol,932,East Fourth Plain,1,22,48,0,0
19,Sun / Hol,941,Van Mall TC,0,22,49,0,0
19,Sun / Hol,933,East Fourth Plain,1,22,48,0,0
19,Sun / Hol,942,Van Mall TC,0,22,49,0,0
19,Sun / Hol,934,East Fourth Plain,1,22,48,0,0
19,Sun / Hol,943,Van Mall TC,0,22,49,0,0
19,Sun / Hol,935,East Fourth Plain,1,22,48,0,0
19,Sun / Hol,944,Van Mall TC,0,22,49,0,0
19,Sun / Hol,936,East Fourth Plain,1,22,48,0,0
19,Sun / Hol,945,Van Mall TC,0,22,49,0,0
19,Sun / Hol,937,East Fourth Plain,1,22,48,0,0
19,Sun / Hol,946,Van Mall TC,0,22,49,0,0
19,Sun / Hol,938,East Fourth Plain,1,22,48,0,0
19,Sun / Hol,947,Van Mall TC,0,22,49,0,0
20,Sun / Hol,256,Van Mall TC,1,23,50,0,0
20,Sun / Hol,266,99th Street TC,0,23,51,0,0
20,Sun / Hol,257,Van Mall TC,1,23,50,0,0
20,Sun / Hol,267,99th Street TC,0,23,51,0,0
20,Sun / Hol,258,Van Mall TC,1,23,50,0,0
20,Sun / Hol,268,99th Street TC,0,23,51,0,0
20,Sun / Hol,259,Van Mall TC,1,23,50,0,0
20,Sun / Hol,269,99th Street TC,0,23,51,0,0
20,Sun / Hol,260,Van Mall TC,1,23,50,0,0
20,Sun / Hol,270,99th Street TC,0,23,51,0,0
20,Sun / Hol,261,Van Mall TC,1,23,50,0,0
20,Sun / Hol,271,99th Street TC,0,23,51,0,0
20,Sun / Hol,262,Van Mall TC,1,23,50,0,0
20,Sun / Hol,272,99th Street TC,0,23,51,0,0
20,Sun / Hol,263,Van Mall TC,1,23,50,0,0
20,Sun / Hol,273,99th Street TC,0,23,51,0,0
20,Sun / Hol,264,Van Mall TC,1,23,50,0,0
20,Sun / Hol,274,99th Street TC,0,23,51,0,0
20,Sun / Hol,265,Van Mall TC,1,23,50,0,0
20,Sun / Hol,275,99th Street TC,0,23,51,0,0
21,Sun / Hol,4624,Van Mall TC,1,24,54,0,0
3,Sun / Hol,2982,Battle Ground,1,24,7,0,0
3,Sun / Hol,2991,Van Mall TC,0,24,8,0,0
21,Sun / Hol,4616,Fisher's Landing TC,0,24,52,0,0
21,Sun / Hol,4627,Van Mall TC,1,24,54,0,0
3,Sun / Hol,2985,Battle Ground,1,24,7,0,0
3,Sun / Hol,2994,Van Mall TC,0,24,8,0,0
21,Sun / Hol,4619,Fisher's Landing TC,0,24,52,0,0
21,Sun / Hol,4630,Van Mall TC,1,24,54,0,0
3,Sun / Hol,2988,Battle Ground,1,24,7,0,0
3,Sun / Hol,2997,Van Mall TC,0,24,8,0,0
21,Sun / Hol,4622,Fisher's Landing TC,0,24,52,0,0
21,Sun / Hol,4633,Van Mall TC,1,24,54,0,0
21,Sun / Hol,4614,Fisher's Landing TC,0,25,52,0,0
21,Sun / Hol,4625,Van Mall TC,1,25,54,0,0
3,Sun / Hol,2983,Battle Ground,1,25,7,0,0
3,Sun / Hol,2992,Van Mall TC,0,25,8,0,0
21,Sun / Hol,4617,Fisher's Landing TC,0,25,52,0,0
21,Sun / Hol,4628,Van Mall TC,1,25,54,0,0
3,Sun / Hol,2986,Battle Ground,1,25,7,0,0
3,Sun / Hol,2995,Van Mall TC,0,25,8,0,0
21,Sun / Hol,4620,Fisher's Landing TC,0,25,52,0,0
21,Sun / Hol,4631,Van Mall TC,1,25,54,0,0
3,Sun / Hol,2989,Battle Ground,1,25,7,0,0
3,Sun / Hol,2998,Van Mall TC,0,25,8,0,0
21,Sun / Hol,4623,Fisher's Landing TC,0,25,52,0,0
21,Sun / Hol,4615,Fisher's Landing TC,0,26,52,0,0
21,Sun / Hol,4626,Van Mall TC,1,26,54,0,0
3,Sun / Hol,2984,Battle Ground,1,26,7,0,0
3,Sun / Hol,2993,Van Mall TC,0,26,8,0,0
21,Sun / Hol,4618,Fisher's Landing TC,0,26,52,0,0
21,Sun / Hol,4629,Van Mall TC,1,26,54,0,0
3,Sun / Hol,2987,Battle Ground,1,26,7,0,0
3,Sun / Hol,2996,Van Mall TC,0,26,8,0,0
21,Sun / Hol,4621,Fisher's Landing TC,0,26,52,0,0
21,Sun / Hol,4632,Van Mall TC,1,26,54,0,0
3,Sun / Hol,2990,Battle Ground,1,26,7,0,0
3,Sun / Hol,2999,Van Mall TC,0,26,8,0,0
22,Sun / Hol,9,Addy St & Addy Loop,1,27,55,0,0
22,Sun / Hol,513,Fisher's Landing Transit,0,27,56,0,0
22,Sun / Hol,10,Addy St & Addy Loop,1,27,55,0,0
22,Sun / Hol,514,Fisher's Landing Transit,0,27,56,0,0
22,Sun / Hol,11,Addy St & Addy Loop,1,27,55,0,0
22,Sun / Hol,515,Fisher's Landing Transit,0,27,56,0,0
22,Sun / Hol,1,Addy St & Addy Loop,1,27,55,0,0
22,Sun / Hol,516,Fisher's Landing Transit,0,27,56,0,0
22,Sun / Hol,2,Addy St & Addy Loop,1,27,55,0,0
22,Sun / Hol,517,Fisher's Landing Transit,0,27,56,0,0
22,Sun / Hol,3,Addy St & Addy Loop,1,27,55,0,0
22,Sun / Hol,518,Fisher's Landing Transit,0,27,56,0,0
22,Sun / Hol,4,Addy St & Addy Loop,1,27,55,0,0
22,Sun / Hol,519,Fisher's Landing Transit,0,27,56,0,0
22,Sun / Hol,5,Addy St & Addy Loop,1,27,55,0,0
22,Sun / Hol,520,Fisher's Landing Transit,0,27,56,0,0
22,Sun / Hol,6,Addy St & Addy Loop,1,27,55,0,0
22,Sun / Hol,521,Fisher's Landing Transit,0,27,56,0,0
22,Sun / Hol,8,Addy St & Addy Loop,1,27,55,0,0
22,Sun / Hol,522,Fisher's Landing Transit,0,27,56,0,0
1,Weekday,221,Broadway & Evergreen Blv,1,28,58,0,0
1,Weekday,466,99th Street TC,0,28,57,0,0
1,Weekday,455,Broadway & Evergreen Blv,1,28,58,0,0
1,Weekday,467,99th Street TC,0,28,57,0,0
1,Weekday,456,Broadway & Evergreen Blv,1,28,58,0,0
1,Weekday,468,99th Street TC,0,28,57,0,0
1,Weekday,457,Broadway & Evergreen Blv,1,28,58,0,0
1,Weekday,469,99th Street TC,0,28,57,0,0
1,Weekday,458,Broadway & Evergreen Blv,1,28,58,0,0
1,Weekday,470,99th Street TC,0,28,57,0,0
1,Weekday,459,Broadway & Evergreen Blv,1,28,58,0,0
1,Weekday,471,99th Street TC,0,28,57,0,0
1,Weekday,460,Broadway & Evergreen Blv,1,28,58,0,0
1,Weekday,472,99th Street TC,0,28,57,0,0
1,Weekday,461,Broadway & Evergreen Blv,1,28,58,0,0
1,Weekday,473,99th Street TC,0,28,57,0,0
1,Weekday,462,Broadway & Evergreen Blv,1,28,58,0,0
1,Weekday,474,99th Street TC,0,28,57,0,0
1,Weekday,463,Broadway & Evergreen Blv,1,28,58,0,0
1,Weekday,475,99th Street TC,0,28,57,0,0
1,Weekday,464,Broadway & Evergreen Blv,1,28,58,0,0
1,Weekday,476,99th Street TC,0,28,57,0,0
1,Weekday,465,Broadway & Evergreen Blv,1,28,58,0,0
1,Weekday,477,99th Street TC,0,28,57,0,0
1,Weekday,222,Broadway & Evergreen Blv,1,28,58,0,0
1,Weekday,482,99th Street TC,0,28,57,0,0
2,Weekday,764,FV to VA Transit Center,0,29,63,0,0
2,Weekday,793,Columbia House Blvd at P,0,29,64,0,0
2,Weekday,736,Grand To VA Transit Center,1,29,60,0,0
2,Weekday,708,Fruit Valley Rd & La Fra,1,29,61,0,0
2,Weekday,766,FV to VA Transit Center,0,29,63,0,0
2,Weekday,794,Columbia House Blvd at P,0,29,64,0,0
2,Weekday,738,Grand To VA Transit Center,1,29,60,0,0
2,Weekday,710,Fruit Valley Rd & La Fra,1,29,61,0,0
2,Weekday,768,FV to VA Transit Center,0,29,63,0,0
2,Weekday,796,Columbia House Blvd at P,0,29,64,0,0
2,Weekday,740,Grand To VA Transit Center,1,29,60,0,0
2,Weekday,712,Fruit Valley Rd & La Fra,1,29,61,0,0
2,Weekday,770,FV to VA Transit Center,0,29,63,0,0
2,Weekday,798,Columbia House Blvd at P,0,29,64,0,0
2,Weekday,742,Grand To VA Transit Center,1,29,60,0,0
2,Weekday,714,Fruit Valley Rd & La Fra,1,29,61,0,0
2,Weekday,772,FV to VA Transit Center,0,29,63,0,0
2,Weekday,800,Columbia House Blvd at P,0,29,64,0,0
2,Weekday,744,Grand To VA Transit Center,1,29,60,0,0
2,Weekday,716,Fruit Valley Rd & La Fra,1,29,61,0,0
2,Weekday,774,FV to VA Transit Center,0,29,63,0,0
2,Weekday,802,Columbia House Blvd at P,0,29,64,0,0
2,Weekday,746,Grand To VA Transit Center,1,29,60,0,0
2,Weekday,718,Fruit Valley Rd & La Fra,1,29,61,0,0
2,Weekday,776,FV to VA Transit Center,0,29,63,0,0
2,Weekday,804,Columbia House Blvd at P,0,29,64,0,0
2,Weekday,748,Grand To VA Transit Center,1,29,60,0,0
2,Weekday,720,Fruit Valley Rd & La Fra,1,29,61,0,0
2,Weekday,778,FV to VA Transit Center,0,29,63,0,0
2,Weekday,806,Columbia House Blvd at P,0,29,64,0,0
2,Weekday,750,Grand To VA Transit Center,1,29,60,0,0
2,Weekday,722,Fruit Valley Rd & La Fra,1,29,61,0,0
2,Weekday,780,FV to VA Transit Center,0,29,63,0,0
2,Weekday,808,Columbia House Blvd at P,0,29,64,0,0
2,Weekday,752,Grand To VA Transit Center,1,29,60,0,0
2,Weekday,724,Fruit Valley Rd & La Fra,1,29,61,0,0
2,Weekday,782,FV to VA Transit Center,0,29,63,0,0
2,Weekday,810,Columbia House Blvd at P,0,29,64,0,0
2,Weekday,754,Grand To VA Transit Center,1,29,60,0,0
2,Weekday,726,Fruit Valley Rd & La Fra,1,29,61,0,0
2,Weekday,784,FV to VA Transit Center,0,29,63,0,0
2,Weekday,812,Columbia House Blvd at P,0,29,64,0,0
2,Weekday,756,Grand To VA Transit Center,1,29,60,0,0
2,Weekday,728,Fruit Valley Rd & La Fra,1,29,61,0,0
2,Weekday,786,FV to VA Transit Center,0,29,63,0,0
2,Weekday,814,Columbia House Blvd at P,0,29,64,0,0
2,Weekday,758,Grand To VA Transit Center,1,29,60,0,0
2,Weekday,730,Fruit Valley Rd & La Fra,1,29,61,0,0
2,Weekday,788,FV to VA Transit Center,0,29,63,0,0
2,Weekday,819,Columbia House Blvd at P,0,29,64,0,0
2,Weekday,760,Grand To VA Transit Center,1,29,60,0,0
2,Weekday,732,Fruit Valley Rd & La Fra,1,29,61,0,0
2,Weekday,790,FV to VA Transit Center,0,29,63,0,0
2,Weekday,816,Columbia House Blvd at P,0,29,64,0,0
2,Weekday,762,Grand To VA Transit Center,1,29,60,0,0
2,Weekday,734,Fruit Valley Rd & La Fra,1,29,61,0,0
2,Weekday,792,FV to VA Transit Center,0,29,63,0,0
2,Weekday,707,Fruit Valley Rd & La Fra,1,30,61,0,0
2,Weekday,765,FV to VA Transit Center,0,30,63,0,0
2,Weekday,815,Columbia House Blvd at P,0,30,64,0,0
2,Weekday,737,Grand To VA Transit Center,1,30,60,0,0
2,Weekday,709,Fruit Valley Rd & La Fra,1,30,61,0,0
2,Weekday,767,FV to VA Transit Center,0,30,63,0,0
2,Weekday,795,Columbia House Blvd at P,0,30,64,0,0
2,Weekday,739,Grand To VA Transit Center,1,30,60,0,0
2,Weekday,711,Fruit Valley Rd & La Fra,1,30,61,0,0
2,Weekday,769,FV to VA Transit Center,0,30,63,0,0
2,Weekday,797,Columbia House Blvd at P,0,30,64,0,0
2,Weekday,741,Grand To VA Transit Center,1,30,60,0,0
2,Weekday,713,Fruit Valley Rd & La Fra,1,30,61,0,0
2,Weekday,771,FV to VA Transit Center,0,30,63,0,0
2,Weekday,799,Columbia House Blvd at P,0,30,64,0,0
2,Weekday,743,Grand To VA Transit Center,1,30,60,0,0
2,Weekday,715,Fruit Valley Rd & La Fra,1,30,61,0,0
2,Weekday,773,FV to VA Transit Center,0,30,63,0,0
2,Weekday,801,Columbia House Blvd at P,0,30,64,0,0
2,Weekday,745,Grand To VA Transit Center,1,30,60,0,0
2,Weekday,717,Fruit Valley Rd & La Fra,1,30,61,0,0
2,Weekday,775,FV to VA Transit Center,0,30,63,0,0
2,Weekday,803,Columbia House Blvd at P,0,30,64,0,0
2,Weekday,747,Grand To VA Transit Center,1,30,60,0,0
2,Weekday,719,Fruit Valley Rd & La Fra,1,30,61,0,0
2,Weekday,777,FV to VA Transit Center,0,30,63,0,0
2,Weekday,805,Columbia House Blvd at P,0,30,64,0,0
2,Weekday,749,Grand To VA Transit Center,1,30,60,0,0
2,Weekday,721,Fruit Valley Rd & La Fra,1,30,61,0,0
2,Weekday,779,FV to VA Transit Center,0,30,63,0,0
2,Weekday,807,Columbia House Blvd at P,0,30,64,0,0
2,Weekday,751,Grand To VA Transit Center,1,30,60,0,0
2,Weekday,723,Fruit Valley Rd & La Fra,1,30,61,0,0
2,Weekday,781,FV to VA Transit Center,0,30,63,0,0
2,Weekday,809,Columbia House Blvd at P,0,30,64,0,0
2,Weekday,753,Grand To VA Transit Center,1,30,60,0,0
2,Weekday,725,Fruit Valley Rd & La Fra,1,30,61,0,0
2,Weekday,783,FV to VA Transit Center,0,30,63,0,0
2,Weekday,811,Columbia House Blvd at P,0,30,64,0,0
2,Weekday,755,Grand To VA Transit Center,1,30,60,0,0
2,Weekday,727,Fruit Valley Rd & La Fra,1,30,61,0,0
2,Weekday,785,FV to VA Transit Center,0,30,63,0,0
2,Weekday,813,Columbia House Blvd at P,0,30,64,0,0
2,Weekday,757,Grand To VA Transit Center,1,30,60,0,0
2,Weekday,729,Fruit Valley Rd & La Fra,1,30,61,0,0
2,Weekday,787,FV to VA Transit Center,0,30,63,0,0
2,Weekday,818,Columbia House Blvd at P,0,30,64,0,0
2,Weekday,759,Grand To VA Transit Center,1,30,60,0,0
2,Weekday,731,Fruit Valley Rd & La Fra,1,30,61,0,0
2,Weekday,789,FV to VA Transit Center,0,30,63,0,0
2,Weekday,820,Columbia House Blvd at P,0,30,64,0,0
2,Weekday,761,Grand To VA Transit Center,1,30,60,0,0
2,Weekday,733,Fruit Valley Rd & La Fra,1,30,61,0,0
2,Weekday,791,FV to VA Transit Center,0,30,63,0,0
2,Weekday,817,Columbia House Blvd at P,0,30,64,0,0
2,Weekday,763,Grand To VA Transit Center,1,30,60,0,0
2,Weekday,735,Fruit Valley Rd & La Fra,1,30,61,0,0
2,Weekday,1990,FV to VA Transit Center,0,30,63,0,0
12,Weekday,3157,BG/Yacolt,1,31,103,0,0
3,Weekday,2914,Van Mall TC,0,31,66,0,0
3,Weekday,2888,Battle Ground,1,31,65,0,0
3,Weekday,2917,Van Mall TC,0,31,66,0,0
3,Weekday,2891,Battle Ground,1,31,65,0,0
3,Weekday,2920,Van Mall TC,0,31,66,0,0
3,Weekday,2894,Battle Ground,1,31,65,0,0
3,Weekday,2923,Van Mall TC,0,31,66,0,0
3,Weekday,2897,Battle Ground,1,31,65,0,0
3,Weekday,2926,Van Mall TC,0,31,66,0,0
3,Weekday,2900,Battle Ground,1,31,65,0,0
3,Weekday,2929,Van Mall TC,0,31,66,0,0
3,Weekday,2903,Battle Ground,1,31,65,0,0
3,Weekday,2932,Van Mall TC,0,31,66,0,0
3,Weekday,2906,Battle Ground,1,31,65,0,0
3,Weekday,2935,Van Mall TC,0,31,66,0,0
3,Weekday,2909,Battle Ground,1,31,65,0,0
3,Weekday,2938,Van Mall TC,0,31,66,0,0
3,Weekday,2885,Battle Ground,1,32,65,0,0
3,Weekday,2913,Van Mall TC,0,32,66,0,0
3,Weekday,2887,Battle Ground,1,32,65,0,0
3,Weekday,2916,Van Mall TC,0,32,66,0,0
3,Weekday,2890,Battle Ground,1,32,65,0,0
3,Weekday,2919,Van Mall TC,0,32,66,0,0
3,Weekday,2893,Battle Ground,1,32,65,0,0
3,Weekday,2922,Van Mall TC,0,32,66,0,0
3,Weekday,2896,Battle Ground,1,32,65,0,0
3,Weekday,2925,Van Mall TC,0,32,66,0,0
3,Weekday,2899,Battle Ground,1,32,65,0,0
3,Weekday,2928,Van Mall TC,0,32,66,0,0
3,Weekday,2902,Battle Ground,1,32,65,0,0
3,Weekday,2931,Van Mall TC,0,32,66,0,0
3,Weekday,2905,Battle Ground,1,32,65,0,0
3,Weekday,2934,Van Mall TC,0,32,66,0,0
3,Weekday,2908,Battle Ground,1,32,65,0,0
3,Weekday,2937,Van Mall TC,0,32,66,0,0
3,Weekday,2911,Battle Ground,1,32,65,0,0
3,Weekday,2940,Van Mall TC,0,32,66,0,0
3,Weekday,2886,Battle Ground,1,33,65,0,0
3,Weekday,2915,Van Mall TC,0,33,66,0,0
3,Weekday,2889,Battle Ground,1,33,65,0,0
3,Weekday,2918,Van Mall TC,0,33,66,0,0
3,Weekday,2892,Battle Ground,1,33,65,0,0
3,Weekday,2921,Van Mall TC,0,33,66,0,0
3,Weekday,2895,Battle Ground,1,33,65,0,0
3,Weekday,2924,Van Mall TC,0,33,66,0,0
3,Weekday,2898,Battle Ground,1,33,65,0,0
3,Weekday,2927,Van Mall TC,0,33,66,0,0
3,Weekday,2901,Battle Ground,1,33,65,0,0
3,Weekday,2930,Van Mall TC,0,33,66,0,0
3,Weekday,2904,Battle Ground,1,33,65,0,0
3,Weekday,2933,Van Mall TC,0,33,66,0,0
3,Weekday,2907,Battle Ground,1,33,65,0,0
3,Weekday,2936,Van Mall TC,0,33,66,0,0
3,Weekday,2910,Battle Ground,1,33,65,0,0
3,Weekday,2939,Van Mall TC,0,33,66,0,0
3,Weekday,2912,Battle Ground,1,33,65,0,0
3,Weekday,2941,Van Mall TC,0,33,66,0,0
4,Weekday,281,99th Street TC,1,34,68,0,0
4,Weekday,160,NE 139th St & 10th Ave,0,34,67,0,0
4,Weekday,282,99th Street TC,1,34,68,0,0
4,Weekday,161,NE 139th St & 10th Ave,0,34,67,0,0
4,Weekday,283,99th Street TC,1,34,68,0,0
4,Weekday,162,NE 139th St & 10th Ave,0,34,67,0,0
4,Weekday,284,99th Street TC,1,34,68,0,0
4,Weekday,163,NE 139th St & 10th Ave,0,34,67,0,0
4,Weekday,285,99th Street TC,1,34,68,0,0
4,Weekday,164,NE 139th St & 10th Ave,0,34,67,0,0
4,Weekday,286,99th Street TC,1,34,68,0,0
4,Weekday,165,NE 139th St & 10th Ave,0,34,67,0,0
4,Weekday,287,99th Street TC,1,34,68,0,0
4,Weekday,166,NE 139th St & 10th Ave,0,34,67,0,0
4,Weekday,288,99th Street TC,1,34,68,0,0
4,Weekday,167,NE 139th St & 10th Ave,0,34,67,0,0
4,Weekday,289,99th Street TC,1,34,68,0,0
4,Weekday,168,NE 139th St & 10th Ave,0,34,67,0,0
4,Weekday,290,99th Street TC,1,34,68,0,0
4,Weekday,169,NE 139th St & 10th Ave,0,34,67,0,0
4,Weekday,291,99th Street TC,1,34,68,0,0
4,Weekday,170,NE 139th St & 10th Ave,0,34,67,0,0
4,Weekday,292,99th Street TC,1,34,68,0,0
4,Weekday,171,NE 139th St & 10th Ave,0,34,67,0,0
4,Weekday,293,99th Street TC,1,34,68,0,0
6,Weekday,1311,Mill Plain & Franklin [e,0,35,74,0,0
6,Weekday,1339,99th Street TC,1,35,71,0,0
6,Weekday,1314,Mill Plain & Franklin [e,0,35,74,0,0
6,Weekday,1342,99th Street TC,1,35,71,0,0
6,Weekday,1317,Mill Plain & Franklin [e,0,35,74,0,0
6,Weekday,1345,99th Street TC,1,35,71,0,0
6,Weekday,1320,Mill Plain & Franklin [e,0,35,74,0,0
6,Weekday,1348,99th Street TC,1,35,71,0,0
6,Weekday,1323,Mill Plain & Franklin [e,0,35,74,0,0
6,Weekday,1351,99th Street TC,1,35,71,0,0
6,Weekday,1326,Mill Plain & Franklin [e,0,35,74,0,0
6,Weekday,1354,99th Street TC,1,35,71,0,0
6,Weekday,1329,Mill Plain & Franklin [e,0,35,74,0,0
6,Weekday,1357,99th Street TC,1,35,71,0,0
6,Weekday,1332,Mill Plain & Franklin [e,0,35,74,0,0
6,Weekday,1360,99th Street TC,1,35,71,0,0
6,Weekday,1335,Mill Plain & Franklin [e,0,35,74,0,0
6,Weekday,1363,99th Street TC,1,35,71,0,0
6,Weekday,1337,Mill Plain & Franklin [e,0,35,74,0,0
6,Weekday,1365,99th Street TC,1,35,71,0,0
6,Weekday,1312,Mill Plain & Franklin [e,0,36,74,0,0
6,Weekday,1340,99th Street TC,1,36,71,0,0
6,Weekday,1315,Mill Plain & Franklin [e,0,36,74,0,0
6,Weekday,1343,99th Street TC,1,36,71,0,0
6,Weekday,1318,Mill Plain & Franklin [e,0,36,74,0,0
6,Weekday,1346,99th Street TC,1,36,71,0,0
6,Weekday,1321,Mill Plain & Franklin [e,0,36,74,0,0
6,Weekday,1349,99th Street TC,1,36,71,0,0
6,Weekday,1324,Mill Plain & Franklin [e,0,36,74,0,0
6,Weekday,1352,99th Street TC,1,36,71,0,0
6,Weekday,1327,Mill Plain & Franklin [e,0,36,74,0,0
6,Weekday,1355,99th Street TC,1,36,71,0,0
6,Weekday,1330,Mill Plain & Franklin [e,0,36,74,0,0
6,Weekday,1358,99th Street TC,1,36,71,0,0
6,Weekday,1333,Mill Plain & Franklin [e,0,36,74,0,0
6,Weekday,1361,99th Street TC,1,36,71,0,0
6,Weekday,1336,Mill Plain & Franklin [e,0,36,74,0,0
6,Weekday,1364,99th Street TC,1,36,71,0,0
6,Weekday,1338,Mill Plain & Franklin [e,0,36,74,0,0
6,Weekday,1366,99th Street TC,1,36,71,0,0
6,Weekday,1313,Mill Plain & Franklin [e,0,37,74,0,0
6,Weekday,1341,99th Street TC,1,37,71,0,0
6,Weekday,1316,Mill Plain & Franklin [e,0,37,74,0,0
6,Weekday,1344,99th Street TC,1,37,71,0,0
6,Weekday,1319,Mill Plain & Franklin [e,0,37,74,0,0
6,Weekday,1347,99th Street TC,1,37,71,0,0
6,Weekday,1322,Mill Plain & Franklin [e,0,37,74,0,0
6,Weekday,1350,99th Street TC,1,37,71,0,0
6,Weekday,1325,Mill Plain & Franklin [e,0,37,74,0,0
6,Weekday,1353,99th Street TC,1,37,71,0,0
6,Weekday,1328,Mill Plain & Franklin [e,0,37,74,0,0
6,Weekday,1356,99th Street TC,1,37,71,0,0
6,Weekday,1331,Mill Plain & Franklin [e,0,37,74,0,0
6,Weekday,1359,99th Street TC,1,37,71,0,0
6,Weekday,1334,Mill Plain & Franklin [e,0,37,74,0,0
6,Weekday,1362,99th Street TC,1,37,71,0,0
7,Weekday,480,Fisher's Landing Transit,1,38,76,0,0
7,Weekday,319,Broadway & Evergreen Blv,0,38,78,0,0
7,Weekday,350,Fisher's Landing Transit,1,38,75,0,0
7,Weekday,323,Broadway & Evergreen Blv,0,38,78,0,0
7,Weekday,354,Fisher's Landing Transit,1,38,75,0,0
7,Weekday,327,Broadway & Evergreen Blv,0,38,78,0,0
7,Weekday,358,Fisher's Landing Transit,1,38,75,0,0
7,Weekday,331,Broadway & Evergreen Blv,0,38,78,0,0
7,Weekday,362,Fisher's Landing Transit,1,38,75,0,0
7,Weekday,335,Broadway & Evergreen Blv,0,38,78,0,0
7,Weekday,366,Fisher's Landing Transit,1,38,75,0,0
7,Weekday,339,Broadway & Evergreen Blv,0,38,78,0,0
7,Weekday,370,Fisher's Landing Transit,1,38,75,0,0
7,Weekday,343,Broadway & Evergreen Blv,0,38,78,0,0
7,Weekday,374,Fisher's Landing Transit,1,38,75,0,0
7,Weekday,347,Broadway & Evergreen Blv,0,38,78,0,0
7,Weekday,377,Fisher's Landing Transit,1,38,75,0,0
7,Weekday,318,Broadway & Evergreen Blv,0,39,79,0,0
7,Weekday,349,Fisher's Landing Transit,1,39,75,0,0
7,Weekday,322,Broadway & Evergreen Blv,0,39,78,0,0
7,Weekday,353,Fisher's Landing Transit,1,39,75,0,0
7,Weekday,326,Broadway & Evergreen Blv,0,39,78,0,0
7,Weekday,357,Fisher's Landing Transit,1,39,75,0,0
7,Weekday,330,Broadway & Evergreen Blv,0,39,78,0,0
7,Weekday,361,Fisher's Landing Transit,1,39,75,0,0
7,Weekday,334,Broadway & Evergreen Blv,0,39,78,0,0
7,Weekday,365,Fisher's Landing Transit,1,39,75,0,0
7,Weekday,338,Broadway & Evergreen Blv,0,39,78,0,0
7,Weekday,369,Fisher's Landing Transit,1,39,75,0,0
7,Weekday,342,Broadway & Evergreen Blv,0,39,78,0,0
7,Weekday,373,Fisher's Landing Transit,1,39,75,0,0
7,Weekday,346,Broadway & Evergreen Blv,0,39,78,0,0
7,Weekday,320,Broadway & Evergreen Blv,0,40,78,0,0
7,Weekday,351,Fisher's Landing Transit,1,40,75,0,0
7,Weekday,324,Broadway & Evergreen Blv,0,40,78,0,0
7,Weekday,355,Fisher's Landing Transit,1,40,75,0,0
7,Weekday,328,Broadway & Evergreen Blv,0,40,78,0,0
7,Weekday,359,Fisher's Landing Transit,1,40,75,0,0
7,Weekday,332,Broadway & Evergreen Blv,0,40,78,0,0
7,Weekday,363,Fisher's Landing Transit,1,40,75,0,0
7,Weekday,336,Broadway & Evergreen Blv,0,40,78,0,0
7,Weekday,367,Fisher's Landing Transit,1,40,75,0,0
7,Weekday,340,Broadway & Evergreen Blv,0,40,78,0,0
7,Weekday,371,Fisher's Landing Transit,1,40,75,0,0
7,Weekday,344,Broadway & Evergreen Blv,0,40,78,0,0
7,Weekday,375,Fisher's Landing Transit,1,40,75,0,0
7,Weekday,229,Fisher's Landing Transit,1,41,76,0,0
7,Weekday,321,Broadway & Evergreen Blv,0,41,78,0,0
