stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
1030,6055,Kauffman & 36th St [sb],,45.648205,-122.680893,,,0,,,0
259,1353,Hwy 99 & 72nd St,,45.673779,-122.663101,,,0,,,0
9,524,Kauffman Ave & 22nd St,,45.637615,-122.681084,,,0,,,0
1026,6079,SE 192nd Ave & Mill Plain,,45.616192,-122.476173,,,0,,,0
762,1384,W 6th St & Washington,,45.625652,-122.672386,,,0,,,0
892,301,NE 136th Ave & 9th St [sb],,45.628139,-122.534767,,,0,,,0
710,4175,NW 119th St 2100 Block,,45.707352,-122.693321,,,0,,,0
932,4150,Hwy 99 & 117th St [nb],,45.705811,-122.649498,,,0,,,0
487,1279,McGillivray & Briarwood Dr [eb],,45.605148,-122.513023,,,0,,,0
495,2137,Mill Plain & 160th Ave,,45.616005,-122.50898,,,0,,,0
533,1344,Hwy 99 & 107th St,,45.699921,-122.653,,,0,,,0
900,2992,NE 99th St & 50th Ave [wb],,45.69281,-122.621033,,,0,,,0
976,890,NE 99th St & 118th Ave,,45.693439,-122.550797,,,0,,,0
298,2079,St Johns & 43rd Ave [nb],,45.676952,-122.626663,,,0,,,0
508,2156,SE 164th Ave & 12th St,,45.611679,-122.504372,,,0,,,0
937,2911,Mill Plain & 190th Ave [eb],,45.616669,-122.47908,,,0,,,0
625,3344,NE 99th St & 126th Ave,,45.693508,-122.543358,,,0,,,0
528,755,Hazel Dell Ave & 103rd St,,45.69577,-122.6689,,,0,,,0
812,4184,Lincoln & 49th St [sb],,45.658081,-122.682564,,,0,,,0
129,2173,NE 76th St & 101st Ave,,45.677719,-122.56929,,,0,,,0
1047,6069,Franklin & 13th St,,45.631332,-122.677116,,,0,,,0
645,3422,NE 76th St & 142nd Ave,,45.67754,-122.5271,,,0,,,0
142,816,NE 117th Ave & 107th St [nb],,45.69976,-122.55262,,,0,,,0
356,1083,Fourth Plain 10700 Block [eb],,45.663979,-122.563538,,,0,,,0
49,546,Lincoln & 43rd St [nb],,45.653389,-122.682449,,,0,,,0
320,1070,Burton & 92nd Ave [wb],,45.639664,-122.577827,,,0,,,0
926,780,NE 7th Ave & 101st St,,45.693748,-122.664238,,,0,,,0
7,525,Kauffman & 19th St [sb],,45.635098,-122.681137,,,0,,,0
136,901,NE 76th St & 101st Ave [wb],,45.677792,-122.569794,,,0,,,0
826,1074,Burton 7700 Block [wb],,45.640419,-122.593483,,,0,,,0
904,631,Broadway & 7th St,,45.626251,-122.670502,,,0,,,0
893,325,NE 138th Ave & 18th St [sb],,45.63501,-122.5308,,,0,,,0
145,846,NE 117th Ave 11500 Block [sb],,45.705601,-122.552948,,,0,,,0
321,1044,Burton & 92nd Ave [eb],,45.639599,-122.577957,,,0,,,0
884,307,Village Loop & Fernwood [sb],,45.601311,-122.509216,,,0,,,0
796,3185,SW US Veterans Rd & Bldg #16,,45.496521,-122.682243,,,0,,,0
833,814,NE 117th Ave & 95th St [nb],,45.690849,-122.552612,,,0,,,0
1097,6142,65th Avenue [wb],,45.644138,-122.605453,,,0,,,0
624,3343,NE 99th St & 122nd Ave,,45.693501,-122.547287,,,0,,,0
281,983,St Johns & 52nd St,,45.659981,-122.63604,,,0,,,0
753,1324,Mill Plain 15800 Block,,45.616112,-122.509079,,,0,,,0
1060,6087,SE 34th Street & 172nd Avenue [eb],,45.596634,-122.497185,,,0,,,0
902,3034,NE 99th St & 39th Ave [wb],,45.693241,-122.63134,,,0,,,0
176,2944,Andresen & 63rd St [nb],,45.668468,-122.602142,,,0,,,0
499,2139,Mill Plain & Hearthwood [wb],,45.61771,-122.52327,,,0,,,0
365,1090,Fourth Plain & 131st Ave [eb],,45.670921,-122.537666,,,0,,,0
888,316,NE 136th Ave 200 Block  [nb],,45.621269,-122.533989,,,0,,,0
400,1137,Andresen & Missouri Dr,,45.621475,-122.602303,,,0,,,0
857,3703,NE 139th St at Vancouver Clinic,,45.721851,-122.645844,,,0,,,0
930,4145,Hwy 99 & 129th St [nb],,45.714962,-122.65136,,,0,,,0
138,2946,Andresen & 78th St,,45.67852,-122.602341,,,0,,,0
705,4161,NE 76th St & 115th Ave [eb],,45.677723,-122.555519,,,0,,,0
1041,6122,NE 29th Ave & WSUV Trailhead,,45.729057,-122.640915,,,0,,,0
274,730,Main & 33rd St [nb],,45.646149,-122.668518,,,0,,,0
778,2679,Van Mall Dr 7500 Block [eb],,45.657639,-122.596603,,,0,,,0
713,4177,Bliss Rd & 26th Ave [eb],,45.72607,-122.69796,,,0,,,0
325,1075,NE 18th St & Andresen [wb],,45.636696,-122.600739,,,0,,,0
582,3237,NE 162nd Ave & 28th St [sb],,45.643299,-122.506119,,,0,,,0
1053,6080,SE 192nd Ave & 15th Street [sb],,45.609482,-122.476013,,,0,,,0
992,6022,NE 39th St & 152nd Ave [wb],,45.65033,-122.516502,,,0,,,0
529,781,Hazel Dell Ave & 105th St,,45.69659,-122.669022,,,0,,,0
271,804,Main & 36th St [sb],,45.647877,-122.668221,,,0,,,0
223,3000,NW 36th Ave & 126th St,,45.712639,-122.708031,,,0,,,0
691,2990,NE 99th St & 50th Ave [eb],,45.692814,-122.621841,,,0,,,0
48,547,Lincoln 4500 Block,,45.654911,-122.682388,,,0,,,0
871,908,Covington Rd & 76th St [nb],,45.677158,-122.575439,,,0,,,0
545,2957,Andresen & 70th St [nb],,45.673389,-122.603127,,,0,,,0
640,3378,NE 3rd Ave & Sheperd Rd [wb],,45.588539,-122.374657,,,0,,,0
615,3315,Burton & 109th Ave [eb],,45.642284,-122.561737,,,0,,,0
509,1315,SE 164th Ave & McGillivray [sb],,45.603806,-122.504066,,,0,,,0
630,3351,NE 152nd Ave & 86th St,,45.685101,-122.516457,,,0,,,0
470,1227,Mill Plain & 120th Ave,,45.620613,-122.550018,,,0,,,0
458,1249,Mill Plain & Manzanita Wy [wb],,45.628639,-122.625847,,,0,,,0
397,3132,Andresen & Gulf Dr,,45.617588,-122.60199,,,0,,,0
1135,6177,NE 114th Ave. & Fourth Plain [nb],,45.667015,-122.556435,,,0,,,0
108,2013,Broadway & 19th St [sb],,45.635342,-122.670502,,,0,,,0
874,2272,NE 102nd Ave & Fourth Plain,,45.662846,-122.568359,,,0,,,0
534,1345,Hwy 99 & 104th St,,45.697189,-122.65451,,,0,,,0
631,3352,NE 152nd Ave & 80th St,,45.680771,-122.516411,,,0,,,0
1007,6050,Scotton Way & 13th St [eb],,45.769741,-122.551758,,,0,,,0
84,648,E 20th St & Grand [eb],,45.635799,-122.640984,,,0,,,0
124,725,Fourth Plain & T St [wb],,45.638802,-122.6511,,,0,,,0
984,6013,Jantzen Beach Main Stop,,45.611099,-122.68116,,,0,,,0
358,1084,Fourth Plain & Gher Rd,,45.665131,-122.560753,,,0,,,0
889,302,NE 136th Ave & 4th St [sb],,45.623489,-122.534729,,,0,,,0
284,986,St Johns & Minnehaha,,45.667389,-122.636421,,,0,,,0
626,3345,NE 99th St & 130th Ave,,45.693531,-122.53936,,,0,,,0
357,1102,Fourth Plain 10700 Block [wb],,45.664459,-122.562759,,,0,,,0
64,659,McLoughlin & Grand [wb],,45.632553,-122.64167,,,0,,,0
817,321,Fourth Plain & St Johns [eb],,45.639145,-122.653908,,,0,,,0
952,6003,SW 6th & Salmon,,45.516933,-122.679688,,,0,,,0
838,2284,Adams St & 5th Ave,,45.585411,-122.406509,,,0,,,0
173,2949,Andresen & 58th St [sb],,45.66399,-122.602303,,,0,,,0
467,1217,Mill Plain & 102nd Ave [eb],,45.620899,-122.567497,,,0,,,0
923,3310,NE 105th St & Hazel Dell Ave,,45.696918,-122.668083,,,0,,,0
249,750,NW 9th Ave 9600 Block [nb],,45.691269,-122.679459,,,0,,,0
1065,6092,SE 192nd Avenue & 20th Street [nb],,45.607555,-122.475609,,,0,,,0
502,2140,Mill Plain & 136th Ave [eb],,45.618401,-122.531837,,,0,,,0
336,1080,NE 18th St 4000 Block,,45.6348,-122.62635,,,0,,,0
235,2967,NW 21st Ave & 111th St,,45.701618,-122.692703,,,0,,,0
868,3070,SW 20th Ave & 6th St [sb],,45.776974,-122.558357,,,0,,,0
607,3297,Kauffman & 32nd St,,45.64463,-122.68084,,,0,,,0
1110,6152,McLoughlin & Washington Street [wb],,45.634865,-122.672302,,,0,,,0
898,294,St Johns & 88th St [nb],,45.68668,-122.624512,,,0,,,0
482,1251,Mill Plain & Grand [wb],,45.6283,-122.639961,,,0,,,0
80,599,NE 18th St & Norris [wb],,45.634838,-122.637169,,,0,,,0
44,550,Lincoln & 51st St [nb],,45.659409,-122.682419,,,0,,,0
68,661,McLoughlin & W St [wb],,45.632359,-122.646988,,,0,,,0
567,786,NW 9th Ave & 92nd St,,45.688221,-122.679619,,,0,,,0
110,628,Broadway & 24th St,,45.638828,-122.670288,,,0,,,0
869,4121,Covington Rd & 102nd Ave [sb],,45.67149,-122.567932,,,0,,,0
1081,6108,Fourth Plain & 147th Ave,,45.67239,-122.522751,,,0,,,0
783,3119,NE 112th Ave & 44th St,,45.653759,-122.557877,,,0,,,0
526,2702,Hazel Dell Ave & 82nd St [nb],,45.681221,-122.669136,,,0,,,0
1102,6145,General Anderson [wb],,45.640129,-122.620956,,,0,,,0
475,1189,Mill Plain & Ft Vancouver Wy [eb],,45.630333,-122.660622,,,0,,,0
32,2868,Bernie Dr 6700 Block,,45.671669,-122.687538,,,0,,,0
451,1245,Mill Plain 6500 Block,,45.627567,-122.605026,,,0,,,0
641,3379,NE 3rd Ave 2700 Block,,45.588551,-122.378273,,,0,,,0
539,2221,Hwy 99 at WalMart,,45.686993,-122.660126,,,0,,,0
338,227,McLoughlin at Clark College [eb],,45.632221,-122.652084,,,0,,,0
459,2117,Mill Plain & Ogden Ave [wb],,45.628735,-122.619179,,,0,,,0
961,5009,SW 5th & Hall,,45.510277,-122.682289,,,0,,,0
699,3498,Hazel Dell Ave & 82nd St [sb],,45.681568,-122.669403,,,0,,,0
443,1178,C St & Pendleton,,45.5793,-122.354111,,,0,,,0
1033,6059,Fourth Plain & Harney,,45.640324,-122.680161,,,0,,,0
29,558,Bernie Dr 6400 Block,,45.669315,-122.68486,,,0,,,0
938,5001,SW 5th & Alder,,45.519604,-122.677208,,,0,,,0
69,663,McLoughlin at Clark College [wb],,45.632431,-122.652939,,,0,,,0
554,2993,NE 78th St & 26th Ave,,45.6786,-122.643913,,,0,,,0
561,2726,NE 99th St & 43rd Ave,,45.693119,-122.62693,,,0,,,0
1112,6155,Broadway & 13th Street [nb],,45.630688,-122.670418,,,0,,,0
423,2322,NE 3rd Ave 3100 Block,,45.586632,-122.371643,,,0,,,0
344,1104,Evergreen Blvd & C St,,45.628696,-122.669815,,,0,,,0
246,2983,NW 99th St & 12th Ave [eb],,45.69278,-122.683983,,,0,,,0
830,111,Delta Park/Vanport MAX,,45.596157,-122.685493,,,0,,,0
681,252,Addy St & Addy Loop,,45.57325,-122.321617,,,0,,,0
913,3188,3505 SW US Veterans Rd,,45.497356,-122.688156,,,0,,,0
549,3032,NE 78th St & St Johns Rd [eb],,45.678638,-122.624893,,,0,,,0
408,1135,Andresen & Kansas St,,45.627632,-122.601738,,,0,,,0
637,3375,E St 700 Block,,45.582321,-122.366364,,,0,,,0
351,1099,NE 76th St & 130th Ave,,45.67754,-122.5401,,,0,,,0
362,1088,Fourth Plain & 123rd Ave,,45.668869,-122.54599,,,0,,,0
267,1356,Hwy 99 & Ross St [sb],,45.662277,-122.665245,,,0,,,0
922,3312,NE 9th Ave & 105th St,,45.69664,-122.6632,,,0,,,0
359,1086,Fourth Plain & Vancouver Pl,,45.666412,-122.555794,,,0,,,0
254,787,NW 9th Ave & 85th St,,45.68409,-122.679688,,,0,,,0
768,933,NE 112th Ave & 39th St [nb],,45.650822,-122.558029,,,0,,,0
737,1200,Mill Plain & Devine [eb],,45.628731,-122.613251,,,0,,,0
849,3741,Yacolt Rd & Railroad Ave,,45.866879,-122.408119,,,0,,,0
919,318,NE 136th Ave & 9th St [nb],,45.628654,-122.534538,,,0,,,0
501,1307,Mill Plain 14100 Block [eb],,45.617939,-122.52758,,,0,,,0
1051,6120,NE 99th St & Highway 99 [eb],,45.693001,-122.655609,,,0,,,0
244,2962,NW 99th St & 16th Ave,,45.692902,-122.688499,,,0,,,0
422,2321,NE 3rd Ave & Shepherd Rd,,45.58836,-122.375023,,,0,,,0
598,3274,Grand 300 Block [nb],,45.622169,-122.643311,,,0,,,0
1020,6063,Grand & McLoughlin [sb],,45.632668,-122.640892,,,0,,,0
825,1071,Burton & 84th Ave,,45.639969,-122.586617,,,0,,,0
694,3075,Main & 40th St [sb],,45.651402,-122.667381,,,0,,,0
163,2383,E Main St 500 Block,,45.780899,-122.532181,,,0,,,0
79,650,E 18th St 3200 Block,,45.634808,-122.636742,,,0,,,0
1099,6134,Thurston Way [nb],,45.653034,-122.586403,,,0,,,0
417,1133,Andresen Rd 2700 Block,,45.641842,-122.600899,,,0,,,0
872,907,Covington Rd & 100th Ave [nb],,45.673851,-122.570892,,,0,,,0
1082,6110,NE 162nd Ave & Fourth Plain,,45.672722,-122.505859,,,0,,,0
162,829,E Main St & Parkway [eb],,45.780819,-122.536751,,,0,,,0
516,736,Hazel Dell Ave & Hazel Dell Wy,,45.66898,-122.668289,,,0,,,0
742,1244,Mill Plain & Andresen [wb],,45.627048,-122.602364,,,0,,,0
987,6016,SW Campus Dr & Loading Dock 5,,45.49884,-122.685104,,,0,,,0
565,2231,NE 99th St & 4th Ave,,45.69294,-122.673599,,,0,,,0
258,3031,NE 78th St & Hwy 99,,45.678661,-122.660103,,,0,,,0
859,2883,Fourth Plain & 121st Ave [wb],,45.66811,-122.549622,,,0,,,0
895,300,NE 138th Ave & 22nd St,,45.638409,-122.5308,,,0,,,0
955,6001,SW 6th & Market,,45.512943,-122.681808,,,0,,,0
1134,6175,NE 162nd Ave. & NE 78th St.,,45.679657,-122.505753,,,0,,,0
248,783,NW 9th Ave & 99th St,,45.692169,-122.679543,,,0,,,0
755,1340,Hwy 99 7400 Block,,45.676418,-122.662315,,,0,,,0
945,5006,SW 5th & Columbia,,45.514297,-122.680115,,,0,,,0
225,2999,NW 36th Ave & 124th St [nb],,45.7113,-122.708099,,,0,,,0
55,561,Lincoln & 55th Loop,,45.662209,-122.682533,,,0,,,0
141,815,NE 117th Ave & 100th St [nb],,45.694054,-122.552666,,,0,,,0
478,1254,Mill Plain & V St [wb],,45.628326,-122.648148,,,0,,,0
490,968,NW 6th Ave & Ivy [eb],,45.583382,-122.420609,,,0,,,0
1052,6121,LaLonde Dr & St Johns [eb],,45.692501,-122.617111,,,0,,,0
1037,6095,NE 117th Ave & 71st St [sb],,45.674305,-122.552696,,,0,,,0
222,3016,NW 36th Ave & 127th St,,45.713169,-122.70816,,,0,,,0
59,560,Lincoln & 59th St [sb],,45.66534,-122.68251,,,0,,,0
969,3383,NE 3rd Ave & Wedgewood Ct,,45.588539,-122.381538,,,0,,,0
193,3093,NE 39th St & 159th Ave,,45.65028,-122.508781,,,0,,,0
1165,6199,Portland International Airport,,45.588024,-122.593178,,,0,,,0
881,323,Village Loop & McGillivray [sb],,45.604172,-122.508369,,,0,,,0
789,3175,NE Multnomah & 9th [wb],,45.531559,-122.657158,,,0,,,0
484,1278,McGillivray & Park Crest Ave [eb],,45.605751,-122.516663,,,0,,,0
1045,6067,Evergreen Blvd & Daniels,,45.62886,-122.674744,,,0,,,0
947,6006,SW 6th & Stark,,45.520931,-122.677521,,,0,,,0
412,1134,Andresen at WINCO [sb],,45.639091,-122.60022,,,0,,,0
28,2708,Bernie Dr 6400 Block,,45.66935,-122.684883,,,0,,,0
824,3232,NE 162nd Ave & 34th St [sb],,45.646191,-122.506218,,,0,,,0
541,1336,Hwy 99 8500 Block,,45.684727,-122.660873,,,0,,,0
286,2098,St James & 59th St,,45.664871,-122.638321,,,0,,,0
1012,6052,12100 N. Pavilion,,45.612389,-122.684669,,,0,,,0
692,3024,Hazel Dell Ave & 94th St [sb],,45.689365,-122.669327,,,0,,,0
959,5008,SW 5th & Harrison,,45.510941,-122.681923,,,0,,,0
1092,6137,Van Mall Transit Center,,45.656185,-122.584053,,,0,,,0
167,2687,Van Mall Dr & Thurston Wy,,45.65831,-122.590729,,,0,,,0
1132,6174,NE Ward Rd. & NE 162nd Ave.,,45.684544,-122.507118,,,0,,,0
269,803,Main & 39th St,,45.64941,-122.667824,,,0,,,0
367,2270,NE 76th St & 120th Ave,,45.677807,-122.550308,,,0,,,0
383,1110,Evergreen Blvd & Z St,,45.625999,-122.643608,,,0,,,0
514,799,Hazel Dell Ave 5200 block [sb],,45.659981,-122.667442,,,0,,,0
106,630,Broadway & 28th St,,45.641296,-122.670219,,,0,,,0
27,554,Lincoln & Bernie Dr,,45.66819,-122.682449,,,0,,,0
74,665,McLoughlin at Marshall Center,,45.633831,-122.660179,,,0,,,0
709,4174,NW 99th St & 9th Ave [wb],,45.692951,-122.680038,,,0,,,0
239,2980,NW 21st Ave 10400 Block [sb],,45.696651,-122.692772,,,0,,,0
757,1342,Hwy 99 10600 Block,,45.69833,-122.653641,,,0,,,0
572,3107,NE 138th Ave & 28th St,,45.644039,-122.530609,,,0,,,0
194,3095,NE 162nd Ave & 39th St,,45.649899,-122.50618,,,0,,,0
348,1096,NE 76th St & 147th Ave,,45.67746,-122.522636,,,0,,,0
648,974,Ft Vancouver Wy & 25th St,,45.639389,-122.647598,,,0,,,0
726,905,Covington Rd & 73rd St,,45.675362,-122.573242,,,0,,,0
435,2346,Addy St 3700 Block [wb],,45.574581,-122.328781,,,0,,,0
213,3012,Bliss Rd 1800 Block,,45.722279,-122.688873,,,0,,,0
140,812,NE 117th Ave & Padden Parkway [nb],,45.68322,-122.552399,,,0,,,0
635,3373,E St 1100 Block,,45.581379,-122.359421,,,0,,,0
283,985,St Johns & 58th St,,45.664028,-122.636368,,,0,,,0
722,290,NE 3rd Ave & 3rd Pl [wb],,45.588799,-122.395142,,,0,,,0
599,3275,Grand & 6th St [nb],,45.624676,-122.640579,,,0,,,0
318,1043,Burton & Bridge Creek Ave,,45.639881,-122.587593,,,0,,,0
188,939,NE 112th Ave & 34th Cir,,45.64703,-122.55835,,,0,,,0
234,2978,NW 21st Ave & 111th St,,45.701591,-122.692772,,,0,,,0
505,967,NW 6th Ave & 6th Ave [eb],,45.582249,-122.426086,,,0,,,0
